"",r32,sweet16,elite8,final4,championship,national champion
0,Stetson,Stetson,Stetson,Stetson,Long Beach State,Long Beach State
1,FAU,San Diego State,Illinois,Long Beach State,Utah State,
2,San Diego State,Illinois,Charleston,Texas Tech,,
3,Auburn,Washington State,Long Beach State,Utah State,,
4,Duquesne,Michigan State,Nebraska,,,
5,Illinois,Charleston,Texas Tech,,,
6,Washington State,New Mexico,Utah State,,,
7,Iowa State,Long Beach State,Tennessee,,,
8,North Carolina,Nebraska,,,,
9,Michigan State,Wisconsin,,,,
10,Saint Mary's College,Texas Tech,,,,
11,Charleston,Western Kentucky,,,,
12,New Mexico,Utah State,,,,
13,Baylor,Kansas,,,,
14,Dayton,South Carolina,,,,
15,Long Beach State,Tennessee,,,,
16,Houston,,,,,
17,Nebraska,,,,,
18,Wisconsin,,,,,
19,Duke,,,,,
20,Texas Tech,,,,,
21,Kentucky,,,,,
22,Boise State,,,,,
23,Western Kentucky,,,,,
24,Purdue,,,,,
25,Utah State,,,,,
26,Gonzaga,,,,,
27,Kansas,,,,,
28,South Carolina,,,,,
29,Akron,,,,,
30,Virginia,,,,,
31,Tennessee,,,,,
