"",r32,sweet16,elite8,final4,championship,national champion
0,Stetson,FAU,UAB,Duquesne,Duquesne,Duquesne
1,FAU,UAB,Duquesne,New Mexico,Marquette,
2,UAB,Duquesne,Saint Mary's College,Marquette,,
3,Yale,Iowa State,New Mexico,Purdue,,
4,Duquesne,Michigan State,James Madison,,,
5,Illinois,Saint Mary's College,Marquette,,,
6,Drake,New Mexico,Purdue,,,
7,Iowa State,Nevada,Virginia,,,
8,North Carolina,Nebraska,,,,
9,Michigan State,James Madison,,,,
10,Saint Mary's College,North Carolina State,,,,
11,Charleston,Marquette,,,,
12,New Mexico,Purdue,,,,
13,Baylor,Kansas,,,,
14,Nevada,Creighton,,,,
15,Arizona,Virginia,,,,
16,Houston,,,,,
17,Nebraska,,,,,
18,James Madison,,,,,
19,Duke,,,,,
20,North Carolina State,,,,,
21,Kentucky,,,,,
22,Florida,,,,,
23,Marquette,,,,,
24,Purdue,,,,,
25,TCU,,,,,
26,Gonzaga,,,,,
27,Kansas,,,,,
28,South Carolina,,,,,
29,Creighton,,,,,
30,Virginia,,,,,
31,Tennessee,,,,,
