"",r32,sweet16,elite8,final4,championship,national champion
0,Connecticut,Connecticut,Connecticut,Connecticut,Connecticut,Kansas
1,FAU,UAB,Drake,Saint Mary's College,Kansas,
2,UAB,Duquesne,Saint Mary's College,James Madison,,
3,Auburn,Drake,Clemson,Kansas,,
4,Duquesne,North Carolina,James Madison,,,
5,Illinois,Saint Mary's College,Texas Tech,,,
6,Drake,Clemson,Kansas,,,
7,Iowa State,Arizona,South Carolina,,,
8,North Carolina,Longwood,,,,
9,Michigan State,James Madison,,,,
10,Saint Mary's College,Texas Tech,,,,
11,Charleston,Marquette,,,,
12,Clemson,Purdue,,,,
13,Baylor,Kansas,,,,
14,Dayton,South Carolina,,,,
15,Arizona,Texas,,,,
16,Longwood,,,,,
17,Texas A&M,,,,,
18,James Madison,,,,,
19,Duke,,,,,
20,Texas Tech,,,,,
21,Kentucky,,,,,
22,Florida,,,,,
23,Marquette,,,,,
24,Purdue,,,,,
25,TCU,,,,,
26,McNeese,,,,,
27,Kansas,,,,,
28,South Carolina,,,,,
29,Akron,,,,,
30,Texas,,,,,
31,Saint Peter's,,,,,
